Crop,State,Crop_Year,Area_(in_Ha),Production_(in_Tonnes),Yield_(kg/Ha),MSP,Annual_rainfall,cost_of_prod,Harvest_Price
Ragi,Chhattisgarh,2025,4042.7679994773866,1203.9870833201112,279.74322668417744,3971.898314928229,0.7245919203849589,2780.6403978640315,4168.277354228087
Ragi,Dadra And Nagar Haveli,2025,598191.7506955108,4132050.596875167,10176.986310168808,4036.359687567642,0.08216827087620714,1865.1657420536108,2612.0534130278297
Ragi,Gujarat,2025,9789.612781573922,8468.729596102494,794.5970949163716,4007.8883902688126,0.17644394980754485,2751.6604454300737,2553.3851658031217
Ragi,Himachal Pradesh,2025,984.330962259538,934.5474831075342,852.0408848201575,4002.285008709473,2.2808174229915803,2693.033379767012,3767.6281521118185
Ragi,Jammu And Kashmir,2025,434836.6827559411,3471974.5137026045,9241.658822934707,3909.732636435085,2.820398661900011,1921.7225748076658,2594.062114229215
Ragi,Jharkhand,2025,33505.9808078351,32947.96950820524,1007.8796893930383,3936.9931966368026,0.5603214974011539,2760.3205078250685,2518.8820850512366
Ragi,Karnataka,2025,775055.3527028179,1064322.380933156,1246.63577232655,3902.076438707399,0.3734550504011568,2517.584952223754,2737.965880578602
Ragi,Kerala,2025,206.1322382927038,293.29842591020764,1375.2525568514545,3989.4294292664977,1.3207806222956653,2700.60686717346,2553.5106425093627
Ragi,Maharashtra,2025,72497.45146393121,89043.62488171888,1260.691735034677,3888.745255890013,0.37392423179470696,3220.697320722528,2801.8179099100325
Ragi,Nagaland,2025,530916.9789878058,4056575.372282623,10255.662263713208,4007.4604491197556,1.3956530617876055,1903.3071600148373,2762.1394267710016
Ragi,Odisha,2025,63049.23021905181,54370.376193358505,817.3218075371293,4020.0271136629176,1.0475305397793269,2580.3056896239427,2607.7547385710195
Ragi,Puducherry,2025,546963.4606052181,4192327.890405625,10072.114148613637,3982.8392286204435,0.722864169117499,1869.1455241116528,2201.754266850428
Ragi,Sikkim,2025,304448.3168037932,2646655.415981167,8878.946878464118,3959.2589975546407,5.171669038531627,1947.6318800772922,2523.619743998055
Ragi,Tamil Nadu,2025,71353.93976429645,184006.1829094225,2494.274963292681,3892.0615956963775,0.7984111866904096,1612.070112539139,3065.696280185914
Ragi,Uttarakhand,2025,69920.05437506133,108184.50133235363,1487.561155325635,3977.3626023282945,1.453274321606023,1991.829204230354,2697.389218092359
Ragi,West Bengal,2025,6379.183934933639,6040.427972255858,940.9419269943469,3964.436155244596,0.9425689437832693,2684.595128384146,2827.351365566969
Rapeseed & Mustard,Andhra Pradesh,2025,992.5535233765399,652.9166428881501,662.6675695045683,5811.941416476527,0.6908249489704632,4184.313673936248,6501.4452264071315
Rapeseed & Mustard,Arunachal Pradesh,2025,235448.17932533793,265446.99018631526,-145.13504092222087,5900.626044798189,3.173627416461847,4659.445069227551,5537.95818097268
Rapeseed & Mustard,Assam,2025,297487.33872799086,204331.28844125677,699.1042224927982,5764.172900123124,2.132543892581773,4336.758168149682,5094.908921094332
Rapeseed & Mustard,Bihar,2025,77264.1653082851,92954.04504840965,1134.4716762661108,5811.4968292116355,0.2932372810403092,2362.7942469737472,5833.994019951714
Rapeseed & Mustard,Chhattisgarh,2025,36270.70756750556,18886.898372947293,504.00407480418835,5830.14133637118,0.7068491088863033,3935.493707943667,5202.548223680374
Rapeseed & Mustard,Delhi,2025,404828.49598678795,1062948.6037242862,444.86228180143246,5755.6079406195495,0.6458892901951863,3500.2679027414933,5209.726542424736
Rapeseed & Mustard,Gujarat,2025,287243.350527133,460795.6791022872,1810.231773704501,5750.144142053983,0.16350139768186264,2536.6368312182262,4898.8406715873125
Rapeseed & Mustard,Haryana,2025,772901.3202921712,1390495.5453819467,1866.6738936368874,5716.231239075399,0.6442739673790033,2114.0436020564835,4635.622038320139
Rapeseed & Mustard,Himachal Pradesh,2025,8049.913387208419,6628.868977532724,829.180411067482,5918.092265045137,2.2071511879952017,3493.097826325939,4983.420415102981
Rapeseed & Mustard,Jammu And Kashmir,2025,256042.01752926284,343539.6595492993,-100.76284644319367,5832.029445761032,2.894090177319601,4266.893498619016,5199.672322388873
Rapeseed & Mustard,Jharkhand,2025,385290.5267032687,296781.3136172235,831.188787554965,5714.844374801941,0.5256707953158141,3860.9146845976143,5353.084806663003
Rapeseed & Mustard,Kerala,2025,2.7527674486832083,2.572476381037111,926.4940963479168,5795.050710805129,1.3722493489056478,3161.3017656094485,8597.862178210842
Rapeseed & Mustard,Ladakh,2025,380063.52815991704,943999.800682841,332.43860202918694,5766.410933708009,1.0604979991535493,3540.3878143961183,5525.023841275322
Rapeseed & Mustard,Madhya Pradesh,2025,1358614.6774193142,1832019.8323666852,1303.26772209341,5871.021286639052,0.4083150803625141,1831.6699572386706,4913.927759727213
Rapeseed & Mustard,Maharashtra,2025,18474.27350047225,6956.556090169945,362.93046876720814,5874.245197044518,0.3508468647727743,4352.900422272288,5352.898297883851
Rapeseed & Mustard,Manipur,2025,377108.20593963366,1090077.2839925196,389.5079883813211,5838.721064520071,0.7613370368607209,3468.1612811044656,5495.224840524143
Rapeseed & Mustard,Meghalaya,2025,276889.6218810534,494380.4244319295,20.202585518778697,5752.883100462026,2.3962073385421663,3829.3512200374157,5047.19981378278
Rapeseed & Mustard,Mizoram,2025,366523.75048337184,876856.7271908362,267.47929441142566,5761.142047934139,1.384742897900074,3522.535289914368,5932.918085611584
Rapeseed & Mustard,Nagaland,2025,351271.5929925306,865142.4732562309,245.41402288875904,5717.648203203263,1.3618323595590967,3545.124669506558,5773.559533153435
Rapeseed & Mustard,Odisha,2025,22715.147199882955,7329.419970479283,340.4946617892042,5786.573070119364,1.036424382437382,4309.814059304285,5326.189943352154
Rapeseed & Mustard,Punjab,2025,54906.355151021184,86801.45777261186,1578.6752572103921,5725.451641206447,0.9013068329740864,3294.6834468806005,5456.278850654707
Rapeseed & Mustard,Rajasthan,2025,3758895.353224412,6031018.590734124,1583.7515883121994,5751.899432780927,0.39053135508029135,2695.3431450840317,4738.394778697727
Rapeseed & Mustard,Sikkim,2025,133373.2626349559,-401553.40656748024,-597.2841275580364,5822.563367336572,5.0763262008168715,4277.398499363665,6043.085302700791
Rapeseed & Mustard,Tamil Nadu,2025,347.35926025048275,81.05188646991039,225.09653031403542,5746.035242517343,0.7457208973212341,4337.339069690044,7820.30824173767
Rapeseed & Mustard,Telangana,2025,388800.1760814888,1004939.8876752382,384.61265093462237,5837.639446092743,0.8144916706314312,3580.158011016522,5170.040939533185
Rapeseed & Mustard,Tripura,2025,350140.7842123562,818622.6670663815,232.77708733595637,5822.424517407734,1.4699251445295944,3485.703568097782,5947.570893420508
Rapeseed & Mustard,Uttar Pradesh,2025,1239231.8965182386,1918478.9508044827,1384.3367549217353,5922.7014436156605,0.36438148110763346,2795.0467069981664,4602.190687729658
Rapeseed & Mustard,Uttarakhand,2025,24883.20677394131,22776.617535433037,927.0145109697428,5918.3181975000825,1.3907655230502125,3013.6634516052795,5321.75316698154
Rapeseed & Mustard,West Bengal,2025,651721.0155100141,809605.3515299644,1223.942579066636,5814.92677075651,0.9924312932339894,3590.2955586382873,4945.795133662025
Rice,Andaman And Nicobar Islands,2025,568703.8635673735,4014838.0459894645,9455.454291279522,2244.9610232653868,0.0,1214.6290677618276,2536.6070127267562
Rice,Andhra Pradesh,2025,1942136.506943136,7229141.291215931,3862.2132296127484,2242.2265393870157,0.6638372357695986,1116.8416305895123,3167.2052773106357
Rice,Arunachal Pradesh,2025,388803.4950638372,2928615.176993702,8562.464633862606,2254.5791656290994,2.9303320126367263,1206.4358187133357,2426.5560718026222
Rice,Assam,2025,2259386.5840929225,4983767.8962858375,2076.5352809548194,2234.5470616522125,2.014808855698408,1242.0024489415982,3523.5801755586394
Rice,Bihar,2025,3187685.9024288002,8245249.103216721,2630.44705291181,2291.751163967884,0.28098804808074596,1263.2046517440608,4218.357426672291
Rice,Chandigarh,2025,464318.4866736847,3584802.913494534,8889.439221359022,2276.8826544206418,1.3279032807344686,1240.3023927754741,2416.31010985555
Rice,Chhattisgarh,2025,3998930.815794888,9764841.068365384,2568.7600345078913,2256.3769512571907,0.727067250822966,1175.9654380937225,3773.95062936372
Rice,Dadra And Nagar Haveli,2025,565855.6175997246,3860113.9516223418,9101.16535775133,2284.7133369671265,0.08354682490220992,1265.8188170163894,2620.1986280147453
Rice,Delhi,2025,501675.4175709972,3626006.9306465075,9479.60380878876,2289.9327389747477,0.6489602189495196,1246.634442253936,2500.086417634152
Rice,Goa,2025,550593.059711561,4107252.825909078,9115.87405875799,2255.550161064764,0.022093026123875998,1239.8142899658026,2466.8101582763193
Rice,Gujarat,2025,940001.8589111986,2467618.3396882443,2702.551077504599,2235.300581042047,0.16831047812894592,1339.9761665318904,2491.0148180571623
Rice,Haryana,2025,1531308.7723163958,5763644.691263466,3988.7630478301194,2205.693210370345,0.6421259850273119,1117.2300261032117,3016.405223872098
Rice,Himachal Pradesh,2025,67268.72980199504,146839.79185938332,2074.503597280882,2287.9633837450915,2.172971172949111,1400.9957310582674,2984.692882291789
Rice,Jammu And Kashmir,2025,390853.85087638843,3165872.061097073,8255.215231006141,2268.0753866723417,2.7958356856902893,1213.6507649265302,2425.245181684995
Rice,Jharkhand,2025,1039397.3489832291,1816750.2661248045,1748.4894118136424,2265.5446578947112,0.5776927941272681,1672.3326016502854,2437.3519120410415
Rice,Karnataka,2025,1021751.4276709917,3379852.601542337,3200.1172800155578,2221.945740898828,0.3737874781703761,1208.2014327090235,2387.7858615377595
Rice,Kerala,2025,247453.22794225058,715976.3923404316,2681.4216636436777,2216.822061282523,1.3170680892192803,1444.0217846511005,2646.9079586282887
Rice,Madhya Pradesh,2025,3197560.223459251,6694901.991899648,2162.167294480796,2207.7403375806007,0.4262548307825526,1227.6558347803368,4933.194467540535
Rice,Maharashtra,2025,1743218.1780618622,3819376.4174614293,2386.240852388758,2282.4886178404404,0.3665475957457367,1343.8599655535045,3139.952020448295
Rice,Manipur,2025,531602.3175939247,3840622.3385889665,9167.002579169448,2225.538452927185,0.7157311283641976,1281.2035645678764,2463.55482140573
Rice,Meghalaya,2025,402482.9193404445,3227219.407388158,8830.790228711541,2264.7991808820634,2.4595309355975843,1244.7521509081832,2339.95307214493
Rice,Mizoram,2025,485818.250951579,3712452.425304403,8980.769292034558,2263.8917216101268,1.326021299518755,1223.5872360530848,2461.1624441739823
Rice,Nagaland,2025,496713.63088757393,3463955.668221956,9152.539472812805,2289.8724562133025,1.4066007415962922,1269.757732323505,2317.0243166151945
Rice,Odisha,2025,3911167.579501386,10263974.58957943,2557.165538330383,2226.418589218107,1.0626482734110267,1127.9610099588367,3844.1543100328695
Rice,Puducherry,2025,539140.5643227412,3767726.1898672185,8960.288128440921,2238.210811583341,0.7342017666034852,1254.1745115394313,2434.7094627365877
Rice,Punjab,2025,3316797.187587467,14210406.097117778,4450.648018042715,2226.818485679739,0.9782321638899983,830.2017381781388,2031.8158028353082
Rice,Rajasthan,2025,265719.8029587571,779939.6619376414,2876.4640281075976,2272.3093326892918,0.37722352922369445,1441.9331626220066,2419.931444321516
Rice,Sikkim,2025,260178.9193780502,2267581.027282857,7917.46474509826,2256.736545366115,4.9284277387715685,1111.0892298765848,2424.5531581592536
Rice,Tamil Nadu,2025,2019786.1311827414,5265444.040827623,2544.732494931299,2286.0401710222,0.7434901311742544,1182.0054324383423,4217.3437211610035
Rice,Telangana,2025,4664837.285009349,16663549.131005265,3486.4642297046885,2262.28604129677,0.8438336863220794,1010.5955663470131,2884.3098075555276
Rice,Tripura,2025,467114.6124934365,3398069.5658778544,8743.679893988538,2242.9820993266026,1.4275811060684427,1215.62094450988,2534.3631289141313
Rice,Uttar Pradesh,2025,5841470.740595537,16092269.37779943,2854.3620989208916,2276.808429846497,0.36804751665633373,1163.823249647843,3734.264015810755
Rice,Uttarakhand,2025,247423.83257907315,636993.1987381177,2529.268198041445,2250.5100214046824,1.3899540748049746,1390.438781383792,2524.846884714323
Rice,West Bengal,2025,5045742.813538249,15821209.480597945,2917.650180670597,2216.241116646935,0.9498104282809607,984.9326402560177,3131.9208171265827
Safflower,Andhra Pradesh,2025,2040.4591088426303,1135.565099504413,597.0933249917686,6004.056596236452,0.6723452340884128,4443.26161500679,5667.927249717606
Safflower,Bihar,2025,86.84694584497183,74.35514222963344,776.9485159398109,6064.7257745088045,0.2864014755167422,3524.3427190936522,8263.026010791158
Safflower,Chhattisgarh,2025,213.5381278285629,81.1484882213938,417.6128492596967,5997.502114820973,0.7097541039714703,4463.362222142673,8176.689815887366
Safflower,Jharkhand,2025,3.104904192929426,2.3112117081836883,748.2901596875071,5929.093734361619,0.5749029993362211,3671.424665419715,9543.645322931929
Safflower,Karnataka,2025,16827.337699296313,12814.203116477958,764.4269140507898,6006.135857860285,0.3930193367629839,3114.854493826836,5782.365075786789
Safflower,Maharashtra,2025,43929.06147335327,31302.882654052075,695.5296215369445,6087.056797979976,0.35146834313313086,5051.449929414485,5812.343803258622
Safflower,Odisha,2025,656.2548626878714,389.7624724357879,653.8422607488724,6013.866303013886,1.0524600254077163,4407.592685906646,7395.323430692549
Safflower,Telangana,2025,4013.4895891733445,3782.831679924953,914.3498883654004,6034.333169463503,0.828650450442197,3261.8138498012486,5320.766537398429
Safflower,West Bengal,2025,10.12844920545761,5.8974168757924526,575.3724897923521,5926.789353071803,1.0232852478787253,4329.959525788673,9129.143933068895
Sannhemp,Bihar,2025,391103.4186019822,1541401.4612533448,1090.9709100967582,6481.605067417428,0.29714810479021925,3130.8283881394104,4810.358950930532
Sannhemp,Chhattisgarh,2025,350446.86576808087,1329306.0004636948,1019.096484447416,6488.183465772503,0.709776746906195,3241.11548358667,4494.311710031844
Sannhemp,Jammu And Kashmir,2025,226082.18051372384,658467.1132200334,526.6290170556234,6581.740861571358,2.8886032999248585,4159.76925027445,6836.882939185139
Sannhemp,Karnataka,2025,384117.07447798457,1518062.4032883076,1079.9246204245624,6668.307837026853,0.3751053847455425,3168.0879627367144,5133.205268288368
Sannhemp,Odisha,2025,328547.67194591695,1312175.603813931,995.7170540930463,6744.431455252899,1.0470873953005764,3715.1720555089855,5680.976604157839
Sannhemp,Rajasthan,2025,368632.8654292802,1561548.3018128562,1096.1672136616137,6590.528663058721,0.38510885767207276,3188.7210180027128,5040.85010528964
Sannhemp,Uttar Pradesh,2025,368317.64606606466,1553386.9964436179,1114.9843241430076,6553.344376939135,0.3625147451380289,3152.0547683971986,4886.50942369421
Sannhemp,West Bengal,2025,333710.6209776369,1226349.4097863622,949.1645143683719,6619.382572580303,0.94183179242299,3453.921707222842,5674.066220704098
Sesamum,Andaman And Nicobar Islands,2025,699224.0133009957,6369539.506888544,18189.825027711486,3793.4980803940484,0.0,1754.2301782048369,2762.440121547909
Sesamum,Andhra Pradesh,2025,30441.326110847127,8653.075224815046,270.73692772172757,8721.725792855417,0.6723734985733001,6129.8968883753505,11381.360355736326
Sesamum,Arunachal Pradesh,2025,205301.1158023554,-850041.0281069373,-3654.3213273556967,8961.648825550725,2.9720028956372304,6442.712295268081,10990.846314214996
Sesamum,Assam,2025,11964.62237672018,7978.851511669109,695.3906167581509,8930.283963662,1.9863514009791559,5404.543553440006,7184.3834884610615
Sesamum,Bihar,2025,1123.062120308524,979.7616208261413,881.0889597504195,8959.427051981309,0.30783394184636687,4538.563571912376,8698.531207223716
Sesamum,Chhattisgarh,2025,14326.280219413527,6774.125325469025,441.77383151957997,8917.98593073662,0.6733354982710253,5968.246469991396,9535.823134475146
Sesamum,Gujarat,2025,155706.15371514575,126866.3582964299,793.0299280037508,8868.246268852256,0.16996337726180774,6112.107976907025,11073.68591844301
Sesamum,Haryana,2025,834.7923642890607,478.0730328675771,572.5224259411806,8832.97949763224,0.6435297708213499,5642.413159910202,10216.06796625371
Sesamum,Himachal Pradesh,2025,1448.8809868095939,436.3513870040151,298.96578164892514,9009.695392232072,2.254740124266919,6227.375746188344,9615.034561676179
